topiocqa_train_963_14	you told me about a snake before, is it poisonous
topiocqa_train_963_15	how does it look
topiocqa_train_963_16	what does it eat
topiocqa_train_963_17	does it have sub-species
topiocqa_train_964_1	when does lexie come in grey's anatomy
topiocqa_train_964_2	what features does this character have
topiocqa_train_964_3	was it a series where she appeared
topiocqa_train_964_4	who directed it
topiocqa_train_964_5	who all are the main characters in it
topiocqa_train_964_6	which actor played the first character
topiocqa_train_964_7	which is her debut movie
topiocqa_train_964_8	what is this movie about
topiocqa_train_964_9	when was it released
topiocqa_train_964_10	was this movie received well
topiocqa_train_964_11	whom was she married to
topiocqa_train_964_12	what is he
topiocqa_train_964_13	which other movies has she acted in
topiocqa_train_964_14	where was the second movie filmed
topiocqa_train_964_15	was the film adapted into any other form of art
topiocqa_train_964_16	how many terminals are there in the airport mentioned
topiocqa_train_964_17	what types of operations take place there
topiocqa_train_964_18	did the series win any award
topiocqa_train_965_1	what is the 4th missouri infantry regiment
topiocqa_train_965_2	when was it formed
topiocqa_train_965_3	which war is associated with it
topiocqa_train_965_4	what was the cause of the war
topiocqa_train_965_5	between whom did it take place
topiocqa_train_965_6	what was the role of women in it
topiocqa_train_965_7	can you name a few of them
topiocqa_train_965_8	can you tell me something about her
topiocqa_train_965_9	who presents the award
topiocqa_train_965_10	what is the eligibility to receive this
topiocqa_train_965_11	who was the first recipient
topiocqa_train_966_1	what is the name of princess aurora kingdom
topiocqa_train_966_2	who created her character
topiocqa_train_966_3	who played the character
topiocqa_train_966_4	who did the voice over
topiocqa_train_966_5	where is she from
topiocqa_train_966_6	what happened to this place during the civil war
topiocqa_train_966_7	what are some architectural wonders here
topiocqa_train_966_8	what is the second mentioned tower
topiocqa_train_966_9	what is the first mentioned plaza
topiocqa_train_966_10	how was the voice over actor's later years
topiocqa_train_966_11	where did she receive her education
topiocqa_train_967_1	when was the last time liverpool won barclays premier league
topiocqa_train_967_2	what sports does this club engage in
topiocqa_train_967_3	when was this club established
topiocqa_train_967_4	by whom
topiocqa_train_967_5	who was he
topiocqa_train_967_6	what is this mayorship about
topiocqa_train_967_7	who are the rivals of the football club mentioned earlier
topiocqa_train_967_8	who owns the club
topiocqa_train_967_9	do they own any other franchise
topiocqa_train_967_10	what game is this club associated with
topiocqa_train_967_11	is this club known by any other name
topiocqa_train_968_1	when did mutiny on the bounty take place
topiocqa_train_968_2	where did the ship set sail from
topiocqa_train_968_3	can you name some of the places it covered during its journey
topiocqa_train_968_4	where is the last place you mentioned located
topiocqa_train_968_5	who were the native inhabitants of this state
topiocqa_train_968_6	was it ever colonised
topiocqa_train_968_7	can you name some animals endemic to these lands
topiocqa_train_968_8	what is the former colloquially known as
topiocqa_train_968_9	what kind of an animal is it
topiocqa_train_968_10	is the species extant
topiocqa_train_968_11	what is the most prominent feature of the class of animals you just mentioned
topiocqa_train_969_1	the u.s. manhattan project of 1945 was responsible for developing
topiocqa_train_969_2	which war were these weapons used in
topiocqa_train_969_3	when did this war take place
topiocqa_train_969_4	any particular incident that started the war
topiocqa_train_969_5	what was the reason behind this invasion
topiocqa_train_969_6	what is meant by the latin phrase mentioned here
topiocqa_train_969_7	when was this phrase first used
topiocqa_train_969_8	where is this person from
topiocqa_train_969_9	in which of his writings did this phrase appear
topiocqa_train_969_10	has he written any books
topiocqa_train_969_11	was there any kind of pact signed during or at the end of the world war mentioned previously
topiocqa_train_969_12	at which conference was this pact formed
topiocqa_train_969_13	when did it take place
topiocqa_train_969_14	what other negotiations were done under this pact
topiocqa_train_970_1	when was the first shrek film released in the uk
topiocqa_train_970_2	who has directed this film
topiocqa_train_970_3	were there any further parts made to it
topiocqa_train_970_4	what were their names
topiocqa_train_970_5	who created this character
topiocqa_train_970_6	who is this person
topiocqa_train_970_7	can you explain this character he created
topiocqa_train_970_8	can you name some other character of this film
topiocqa_train_970_9	which other books did this illustrator draw for
topiocqa_train_970_10	who were the actors of this film
topiocqa_train_970_11	when did the third part of this film release
topiocqa_train_970_12	what was it collections
topiocqa_train_970_13	did the third part of this film face any dispute
topiocqa_train_970_14	name some movies of the third actor mentioned above
topiocqa_train_970_15	was this person also a model
topiocqa_train_970_16	could you mention a few of her assignments
topiocqa_train_970_17	what is the first name mentioned here
topiocqa_train_971_1	when did boston become the capital of massachusetts
topiocqa_train_971_2	in which country is this city loacted
topiocqa_train_971_3	was it a part of any revolt
topiocqa_train_971_4	which parties were involved in this event
topiocqa_train_971_5	who won
topiocqa_train_971_6	what happened to slavery in these colonies
topiocqa_train_971_7	what are the different types of transport available in the city
topiocqa_train_971_8	what religion are followed here
topiocqa_train_971_9	is this place affected by shifts in climate
topiocqa_train_971_10	who were the natives of the country in which this city is located
topiocqa_train_971_11	what wild animals are found here
topiocqa_train_972_1	who popularized the idea of evolution in the mid 1800s
topiocqa_train_972_2	which ancient civilizations helped to shape this thought process
topiocqa_train_972_3	what was proposed for this thought process from the first civilization mentioned above
topiocqa_train_972_4	what was proposed for this thought process from the second civilization mentioned
topiocqa_train_972_5	and what was proposed by the third civilization about this subject
topiocqa_train_972_6	what evolutionary ideas were contributed in the field of paleontology
topiocqa_train_972_7	can you name some famous intellects who contributed to the field of molecular biology in the 1940s -1960
topiocqa_train_972_8	can you tell me something about the first person mentioned above
topiocqa_train_972_9	what subjects did he study during his university days
topiocqa_train_972_10	name some of his famous works
topiocqa_train_972_11	name some awards conferred to him.
topiocqa_train_972_12	when did he die
topiocqa_train_972_13	what was the cause for his death
topiocqa_train_972_14	name some commemorations done to honor him.
topiocqa_train_973_1	what is belknap crater
topiocqa_train_973_2	where is it located
topiocqa_train_973_3	has it ever erupted
topiocqa_train_973_4	has it been the habitat for any animal
topiocqa_train_973_5	where else can we find the latter
topiocqa_train_973_6	what does it feed on
topiocqa_train_973_7	how does it behave
topiocqa_train_973_8	which country does the volcano belong to
topiocqa_train_973_9	did it cause any casualties when it erupted
topiocqa_train_973_10	when did it erupt for the first time
topiocqa_train_974_1	what is eve (the x-files)
topiocqa_train_974_2	when was it released
topiocqa_train_974_3	how was its rating
topiocqa_train_974_4	is the above tv series based on any mythology
topiocqa_train_974_5	who directed it
topiocqa_train_974_6	can you name some of its castings
topiocqa_train_974_7	what is the basic concept behind this series
topiocqa_train_974_8	when was the mentioned bureau created
topiocqa_train_974_9	who is its director
topiocqa_train_974_10	does it comprise of special teams
topiocqa_train_974_11	what is the full form of the latter one
topiocqa_train_974_12	and the former one
topiocqa_train_974_13	what is the basic task of this bureau
topiocqa_train_974_14	which weapons are used by the latter team
topiocqa_train_974_15	can you tell me one prominent effort of the bureau during 1990
topiocqa_train_975_1	who were the authors of the federalist and what was the purpose of writing it
topiocqa_train_975_2	what is it about
topiocqa_train_975_3	how is it used in the judicial system
topiocqa_train_975_4	where was the writer born
topiocqa_train_975_5	talk about the first writers educational qualification
topiocqa_train_975_6	was he involved in the military
topiocqa_train_975_7	who was he married to
